ID,LABEL,SubClass Of,Equivalent Class,database_cross_reference
ENVO:00000552,talik,'part of' some 'planetary landmass'|not (permafrost)|partially_surrounded_by some permafrost|solid astronomical body part,,https://en.wikipedia.org/wiki/Talik
ENVO:00000553,multipurpose dam,dam,,
ENVO:00000554,saddle dam,dam,,
ENVO:00000555,check dam,dam,,SWEETRealm:CheckDam
ENVO:00000556,wing dam,dam,,https://en.wikipedia.org/wiki/Wing_dam
ENVO:00000557,dry dam,dam,,https://en.wikipedia.org/wiki/Dry_dam
ENVO:00000558,diversionary dam,dam,,https://en.wikipedia.org/wiki/Diversionary_dam
ENVO:00000559,weapons test site,anthropogenic geographic feature,,
ENVO:00000560,nuclear weapons test site,weapons test site,,
ENVO:00000561,military training area,'participates in' some 'usage of an environment for defence'|anthropogenic geographic feature,,
ENVO:00000562,park,'participates in' some ('conservation-focused active ecosystem management process' or 'usage of an environment for recreation')|anthropogenic geographic feature,,
ENVO:00000563,pier,'adjacent to' some 'water body'|transport feature,,EcoLexicon:pier
ENVO:00000564,archeological site,site,,https://en.wikipedia.org/wiki/Archeological_site
ENVO:00000565,sports facility,'participates in' some 'usage of an environment for recreation'|human construction,,
ENVO:00000566,winter sports facility,sports facility,,
ENVO:00000567,calanque,'adjacent to' some (ocean or sea)|'composed primarily of' some limestone|valley,,
ENVO:00000568,obsolete aerial habitat,,,
ENVO:00000569,obsolete marine habitat,,,
ENVO:00000570,obsolete brackish water habitat,,,
ENVO:00000571,obsolete arboreal habitat,,,
ENVO:00000572,obsolete subterrestrial habitat,,,
ENVO:00000856,city,dense settlement,,EcoLexicon:city|FTT:430|FTT:483|FTT:484|FTT:485|SWEETRealm:City|TGN:83020|TGN:83040|TGN:83043|https://en.wikipedia.org/wiki/City
ENVO:00000873,freshwater biome,aquatic biome,'aquatic biome' and ('determined by' some ('water body' and ('composed primarily of' some 'fresh water'))),SPIRE:Freshwater
ENVO:00000874,obsolete Tundra biome,,,
ENVO:00000875,obsolete Temperate coniferous forest biome,,,
ENVO:00000876,obsolete Temperate broadleaf and mixed forest biome,,,
ENVO:00000877,"obsolete Temperate grasslands, savannas, and shrubland biome",,,
ENVO:00000878,"obsolete Mediterranean forests, woodlands, and shrub biome",,,
ENVO:00000879,obsolete Tropical and subtropical moist broadleaf forest biome,,,
ENVO:00000880,obsolete Tropical and subtropical dry broadleaf forest biome,,,
ENVO:00000881,"obsolete Tropical and subtropical grasslands, savannas, and shrubland biome",,,
ENVO:00000882,obsolete Montane grasslands and shrubland biome,,,
ENVO:00000883,obsolete Deserts and xeric shrubland biome,,,
ENVO:00000884,obsolete Mangrove biome,,,
ENVO:00000885,obsolete Flooded grasslands and savanna biome,,,
ENVO:00000886,obsolete endolithic habitat,,,
ENVO:00000887,large river biome,freshwater river biome,,
ENVO:00000888,large river headwater biome,freshwater river biome,,
ENVO:00000889,large river delta biome,freshwater river biome,,
ENVO:00000890,small river biome,freshwater river biome,,
ENVO:00000891,large freshwater lake biome,freshwater lake biome,,
ENVO:00000892,small freshwater lake biome,freshwater lake biome,,
ENVO:00000893,xeric basin biome,'has part' some 'freshwater spring'|freshwater biome,,
ENVO:00000894,obsolete polar biome,,,
ENVO:00000895,obsolete temperate shelf and sea biome,,,
ENVO:00000896,obsolete temperate upwelling biome,,,
ENVO:00000897,obsolete tropical upwelling biome,,,
ENVO:00000898,obsolete tropical coral biome,,,
ENVO:00001995,rock,'has quality' some 'quality of a solid'|'has quality' some hard|solid environmental material,,EcoLexicon:rock|FTT:1010|FTT:145|Geonames:T.RK|Geonames:T.RKS|SWEETRealm:Rock|TGN:21444|https://en.wikipedia.org/wiki/Rock
ENVO:00001996,mine drainage,'part of' some mine|watercourse,,
ENVO:00001997,acid mine drainage,mine drainage,'mine drainage' and ('has quality' some acidic),https://en.wikipedia.org/wiki/Acid_mine_drainage
ENVO:00001998,soil,'has part' some 'mineral material'|'has part' some 'organic material'|'has part' some ('chemical entity' and ('has role' some nutrient))|'has part' some clay|'has part' some sand|'has part' some silt|'has quality' some porous|'part of' some pedosphere|environmental material,,LTER:535|SPIRE:Soil|SWEETRealm:Soil|https://en.wikipedia.org/wiki/Soil
ENVO:00001999,marine water body,'part of' some 'marine biome'|'part of' some 'marine environment'|'part of' some hydrosphere|lentic water body,,
ENVO:00002000,slope,'has quality' some sloped|'part of' some 'astronomical body'|'part of' some (depression or elevation)|solid astronomical body part,,EcoLexicon:slope|SWEETRealm:Slope|https://en.wikipedia.org/wiki/Slope
ENVO:00002001,waste water,'has role' some 'waste role'|liquid water|obo:envo#has_increased_levels_of some ('chemical entity' and ('has role' some 'environmental contaminant')),,EcoLexicon:waste_water|SWEETRealm:Wastewater|https://en.wikipedia.org/wiki/Waste_water
ENVO:00002002,obsolete food product,,,https://en.wikipedia.org/wiki/Food
ENVO:00002003,fecal material,'composed primarily of' some feces|excreta material,,EcoLexicon:drop|SPIRE:Dung|SWEETRealm:Drop
ENVO:00002004,obsolete physical object of mesoscopic geological size,,,
ENVO:00002005,air,'composed primarily of' some dinitrogen|'has part' some 'argon molecular entity'|'has part' some 'carbon dioxide'|'has part' some 'water vapour'|'has part' some dioxygen|'has quality' some 'quality of a gas'|gaseous environmental material,,EcoLexicon:air|LTER:18|SWEETRealm:Air|https://en.wikipedia.org/wiki/Air
ENVO:00002006,liquid water,'composed primarily of' some water|'has quality' some 'quality of a liquid'|liquid environmental material,,EcoLexicon:water|LTER:617|https://en.wikipedia.org/wiki/Water
ENVO:00002007,sediment,'has quality' some granular|'has quality' some porous|environmental material,,EcoLexicon:sediment|EcoLexicon:sedimentation|LTER:492|LTER:493|SWEETRealm:Sediment|https://en.wikipedia.org/wiki/Sediment
ENVO:00002008,dust,'has quality' some 'quality of a solid'|'has quality' some dry|particulate matter,,EcoLexicon:dust|SWEETRealm:Dust|https://en.wikipedia.org/wiki/Dust
ENVO:00002009,obsolete terrestrial habitat,,,
ENVO:00002010,saline water,'has quality' some 'increased osmolarity'|liquid water|obo:envo#has_increased_levels_of some 'sodium chloride',,EcoLexicon:saltwater|SWEETRealm:SalineWater|SWEETRealm:SaltWater|https://en.wikipedia.org/wiki/Saline_water
ENVO:00002011,fresh water,liquid water,,EcoLexicon:fresh_water|LTER:216|SWEETRealm:FreshWater|https://en.wikipedia.org/wiki/Fresh_water
ENVO:00002012,hypersaline water,saline water,,
ENVO:00002013,igneous rock,rock,rock and ('derives from' some lava),EcoLexicon:igneous_rock|SWEETRealm:IgneousRock|https://en.wikipedia.org/wiki/Igneous_rock
ENVO:00002014,plutonic rock,igneous rock,,SWEETRealm:IntrusiveRock|https://en.wikipedia.org/wiki/Plutonic_rock
ENVO:00002015,volcanic rock,,rock and ('formed as result of' some 'volcanic eruption'),EcoLexicon:volcanic_rock|SWEETRealm:VolcanicRock|https://en.wikipedia.org/wiki/Volcanic_rock
ENVO:00002016,sedimentary rock,rock,,EcoLexicon:sedimentary_rock|SWEETRealm:SedimentaryRock|https://en.wikipedia.org/wiki/Sedimentary_rock
ENVO:00002017,metamorphic rock,rock,,EcoLexicon:metamorphic_rock|SWEETRealm:MetamorphicRock|https://en.wikipedia.org/wiki/Metamorphic_rock
ENVO:00002018,sewage,'composed primarily of' some 'animal waste material'|waste water,'waste water' and ('composed primarily of' some 'animal waste material'),SWEETRealm:Sewage|https://en.wikipedia.org/wiki/Sewage
ENVO:00002019,brackish water,saline water,,EcoLexicon:brackish_water|LTER:702|SPIRE:Brackish_water|SWEETRealm:BrackishWater|https://en.wikipedia.org/wiki/Brackish_water
ENVO:00002020,obsolete extreme habitat,,,
ENVO:00002021,obsolete acid habitat,,,
ENVO:00002022,obsolete alkaline habitat,,,
ENVO:00002023,obsolete high pressure habitat,,,
ENVO:00002024,obsolete haline habitat,,,
ENVO:00002025,obsolete high temperature habitat,,,
ENVO:00002026,obsolete cold temperature habitat,,,
ENVO:00002027,obsolete extreme high temperature habitat,,,
ENVO:00002028,obsolete high osmolarity habitat,,,
ENVO:00002029,obsolete extraterrestial habitat,,,
ENVO:00002030,aquatic biome,biome,biome and ('determined by' some 'water body'),LTER:41
ENVO:00002031,obsolete anthropogenic habitat,,,
ENVO:00002032,obsolete organism-associated habitat,,,
ENVO:00002033,carcass,'derives from' some 'anatomical entity'|'has quality' some dead|organic object,,https://en.wikipedia.org/wiki/Carcass
ENVO:00002034,biofilm,mass of biological material,,EcoLexicon:biofilm|https://en.wikipedia.org/wiki/Biofilm
ENVO:00002035,meteorite,mass of solid material,,SWEETRealm:Meteorite|https://en.wikipedia.org/wiki/Meteorite
ENVO:00002036,obsolete habitat,,,EcoLexicon:habitat|LTER:238|SWEETRealm:Habitat|https://en.wikipedia.org/wiki/Habitat
ENVO:00002037,obsolete freshwater habitat,,,
ENVO:00002038,obsolete WWF biome,,,
ENVO:00002039,obsolete bone,,,https://en.wikipedia.org/wiki/Bone
ENVO:00002040,wood,'has quality' some 'quality of a solid'|organic material,,EcoLexicon:wood|LTER:637|SWEETRealm:Wood|https://en.wikipedia.org/wiki/Wood
ENVO:00002041,obsolete ground water,,,EcoLexicon:groundwater|LTER:235|SWEETRealm:Groundwater|https://en.wikipedia.org/wiki/Ground_water
ENVO:00002042,surface water,'part of' some ('water surface' and ('part of' some 'astronomical object'))|liquid water,,
ENVO:00002043,wastewater treatment plant,waste treatment plant,,EcoLexicon:wastewater_treatment_plant|https://en.wikipedia.org/wiki/Wastewater_treatment_plant
ENVO:00002044,sludge,anthropogenic environmental material,,EcoLexicon:sludge|https://en.wikipedia.org/wiki/Sludge
ENVO:00002045,anaerobic sediment,sediment,sediment and ('has quality' some anaerobic),
ENVO:00002046,activated sludge,sludge,,EcoLexicon:active_sludge|https://en.wikipedia.org/wiki/Activated_sludge
ENVO:00002047,urine material,'composed primarily of' some urine|excreta material,,https://en.wikipedia.org/wiki/Urine
ENVO:00002048,chondrite,stony meteorite,,SWEETRealm:Chondrite|https://en.wikipedia.org/wiki/Chondrite
ENVO:00002049,stony meteorite,meteorite,,https://en.wikipedia.org/wiki/Stony_meteorite
ENVO:00002050,achondrite,stony meteorite,,https://en.wikipedia.org/wiki/Achondrite
ENVO:00002051,stony-iron meteorite,meteorite,,
ENVO:00002052,iron meteorite,meteorite,,https://en.wikipedia.org/wiki/Iron_meteorite
ENVO:00002053,limestone,sedimentary rock,,EcoLexicon:limestone|https://en.wikipedia.org/wiki/Limestone
ENVO:00002054,chalk,limestone,,https://en.wikipedia.org/wiki/Chalk
ENVO:00002055,sandstone,clastic sedimentary rock,,EcoLexicon:sandstone|https://en.wikipedia.org/wiki/Sandstone
ENVO:00002056,shale,clastic sedimentary rock,,https://en.wikipedia.org/wiki/Shale
ENVO:00002057,raw primary sludge,sludge,,
ENVO:00002058,secondary sludge,sludge,,
ENVO:00002059,biosolids,sludge,,https://en.wikipedia.org/wiki/Biosolids
ENVO:00002060,oil sludge,contaminated sludge,,https://en.wikipedia.org/wiki/Oil_sludge
ENVO:00002061,oil spill,anthropogenic contamination feature,,SWEETRealm:OilSpill
ENVO:00002062,obsolete oil,,,MA:ma
ENVO:00002063,oil seep,'composed primarily of' some oil|astronomical body part,,https://en.wikipedia.org/wiki/Oil_seep
ENVO:00002112,gold mine drainage,mine drainage,'mine drainage' and ('derives from' some 'gold mine'),
ENVO:00002113,deep marine sediment,marine sediment,,EcoLexicon:marine_sediment|EcoLexicon:marine_sedimentation|SWEETRealm:MarineSediment|https://en.wikipedia.org/wiki/Marine_sediment
ENVO:00002114,chemically enriched sediment,sediment,sediment and (obo:envo#has_increased_levels_of some 'chemical entity'),
ENVO:00002115,petroleum enriched sediment,organically enriched sediment,'organically enriched sediment' and (obo:envo#has_increased_levels_of some petroleum),
ENVO:00002116,contaminated soil,enriched soil|obo:envo#has_increased_levels_of some ('material entity' and ('has role' some (poison or 'environmental contaminant'))),,
ENVO:00002117,creosote contaminated soil,contaminated soil|obo:envo#has_increased_levels_of some creosote,,
ENVO:00002118,sea sand,sand,,
ENVO:00002119,alkaline hot spring,hot spring,'hot spring' and ('has quality' some alkaline),
ENVO:00002120,acid hot spring,hot spring,'hot spring' and ('has quality' some acidic),
ENVO:00002121,alkaline salt lake,saline lake,'saline lake' and ('has quality' some alkaline),
ENVO:00002122,arsenic-rich mud,mud,mud and (obo:envo#has_increased_levels_of some 'arsenic atom'),
ENVO:00002123,bioreactor,biomaterial containment unit,,EcoLexicon:bioreactor|https://en.wikipedia.org/wiki/Bioreactor
ENVO:00002124,anaerobic bioreactor,bioreactor,bioreactor and ('has quality' some anaerobic),
ENVO:00002125,anaerobic dechlorinating bioreactor,anaerobic bioreactor,,
ENVO:00002126,aerobic bioreactor,bioreactor,bioreactor and ('has quality' some aerobic),
ENVO:00002127,stream sediment,'adjacent to' some stream|sediment,sediment and ('adjacent to' some stream),
ENVO:00002128,mesophilic sulfur spring,sulfur spring,,
ENVO:00002129,anaerobic sludge,sludge,sludge and ('has quality' some anaerobic),
ENVO:00002130,hypolimnion,'adjacent to' some metalimnion|'part of' some 'meromictic lake'|lake layer,,EcoLexicon:hypolimnion
ENVO:00002131,epilimnion,'adjacent to' some metalimnion|'part of' some 'meromictic lake'|lake layer,,EcoLexicon:epilimnion_|https://en.wikipedia.org/wiki/Epilimnion
ENVO:00002132,metalimnion,'part of' some lake|thermocline,,https://en.wikipedia.org/wiki/Metalimnion
ENVO:00002133,anaerobic mud,mud,mud and ('has quality' some anaerobic),
ENVO:00002134,anaerobic stream sediment,stream sediment,'stream sediment' and ('has quality' some anaerobic),
ENVO:00002135,treated wood,wood,,https://en.wikipedia.org/wiki/Treated_wood
ENVO:00002136,arsenate treated wood,treated wood,wood and (obo:envo#has_increased_levels_of some arsenate(3-)),
ENVO:00002137,brackish estuary,estuary,,
ENVO:00002138,beach sand,'part of' some 'sandy beach'|sand,sand and ('part of' some 'sandy beach'),
ENVO:00002139,pebble,'part of' some 'shingle beach'|piece of rock,,EcoLexicon:pebble|SWEETRealm:Pebble|https://en.wikipedia.org/wiki/Pebble
ENVO:00002140,cobble,piece of rock,,EcoLexicon:cobble|SWEETRealm:Cobble
ENVO:00002141,leachate,liquid water,,https://en.wikipedia.org/wiki/Leachate
ENVO:00002142,borax leachate,leachate,,
ENVO:00002143,calcite hot spring,hot spring,,
ENVO:00002144,cave wall,'composed primarily of' some 'solid environmental material'|'has quality' some vertical|'part of' some cave|solid surface layer,,
ENVO:00002145,chromate contaminated soil,metal contaminated soil|obo:envo#has_increased_levels_of some chromate(2-),,
ENVO:00002146,xylene contaminated soil,contaminated soil|obo:envo#has_increased_levels_of some xylene,,
ENVO:00002147,coal mine lake sediment,lake sediment,,
ENVO:00002148,coarse beach sand,beach sand,,
ENVO:00002149,sea water,saline water,'saline water' and ('part of' some (ocean or sea)),EcoLexicon:sea_water|LTER:701|SWEETRealm:SeaWater|https://en.wikipedia.org/wiki/Sea_water
ENVO:00002150,coastal sea water,sea water,'sea water' and ('adjacent to' some 'sea coast'),
ENVO:00002151,obsolete ocean water,,,https://en.wikipedia.org/wiki/Ocean_water
ENVO:00002152,biofilter,bioreactor,,https://en.wikipedia.org/wiki/Biofilter
ENVO:00002153,compost biofilter,biofilter,,
ENVO:00002154,radioactive sediment,chemically enriched sediment,sediment and ('has quality' some radioactive),
ENVO:00002155,high-level radioactive sediment,radioactive sediment,,
ENVO:00002156,Superfund site,area designated for waste storage,,
ENVO:00002157,stromatolite mat,microbial mat,,
ENVO:00002158,ditch water,'part of' some ditch|fresh water,,
ENVO:00002159,drilling bore water,liquid water,,
ENVO:00002160,estuarine mud,mud,mud and ('part of' some estuary),
ENVO:00002161,obsolete fermented agave juice,,,
ENVO:00002162,obsolete fermenting sugar cane juice,,,
ENVO:00002163,obsolete fermenting Elaeis Palm sap,,,
ENVO:00002164,fossil material,'output of' some 'fossilization of organic material'|solid environmental material,,SWEETRealm:Fossil|https://en.wikipedia.org/wiki/Fossil
ENVO:00002165,obsolete meat food product,,,https://en.wikipedia.org/wiki/Meat
ENVO:00002166,obsolete sausage,,,https://en.wikipedia.org/wiki/Sausage
ENVO:00002167,platinum mine,mine,mine and ('capable of' some ('material extraction process' and ('has output' some 'platinum ore'))),
ENVO:00002168,gold mine,mine,mine and ('capable of' some ('material extraction process' and ('has output' some 'gold ore'))),https://en.wikipedia.org/wiki/Gold_mine
ENVO:00002169,coal mine,,mine and ('capable of' some ('material extraction process' and ('has output' some coal))),https://en.wikipedia.org/wiki/Coal_mine
ENVO:00002170,compost,agricultural environmental material,,https://en.wikipedia.org/wiki/Compost
ENVO:00002171,hay compost,compost,,
ENVO:00002172,obsolete liver paste,,,
ENVO:00002173,hospital,public building,,https://en.wikipedia.org/wiki/Hospital
ENVO:00002174,obsolete hot dog,,,https://en.wikipedia.org/wiki/Hot_dog
ENVO:00002175,obsolete processed meat product,,,
ENVO:00002176,contaminated sludge,sludge,,
ENVO:00002177,"1,4-dioxane contaminated sludge",contaminated sludge,"sludge and (obo:envo#has_increased_levels_of some 1,4-dioxane)",
ENVO:00002178,iron-reducing zone of petroleum contaminated sediment,'part of' some 'petroleum enriched sediment'|environmental zone,,
ENVO:00002179,intertidal sediment,sediment,,
ENVO:00002180,naphthalene enriched sediment,organically enriched sediment,'organically enriched sediment' and (obo:envo#has_increased_levels_of some naphthalene),
ENVO:00002181,neutral hot spring,hot spring,,
ENVO:00002182,nitrobenzene enriched sediment,organically enriched sediment,'organically enriched sediment' and (obo:envo#has_increased_levels_of some nitrobenzene),
ENVO:00002183,oil tank,manufactured product,,
ENVO:00002184,underground physiographic feature,solid astronomical body part,,
ENVO:00002185,oil reservoir,underground physiographic feature,,https://en.wikipedia.org/wiki/Oil_reservoir
